"id","term","category","weight"
"2292","haha","INTENSITY_AVG","0.0290085082628"
"2293","hurt","INTENSITY_AVG","0.0246868945032"
"2294","phone","INTENSITY_AVG","0.0164083873089"
"2295","warm","INTENSITY_AVG","-0.00690635303647"
"2296","90","INTENSITY_AVG","0.00256527822509"
"2297","hole","INTENSITY_AVG","0.0063996677355"
"2298","hold","INTENSITY_AVG","0.00903638246193"
"2299","you think","INTENSITY_AVG","0.0063156826567"
"2300","must","INTENSITY_AVG","0.0625946654159"
"2301","me","INTENSITY_AVG","0.0303725684672"
"2302","te","INTENSITY_AVG","-0.000309719966129"
"2303","word","INTENSITY_AVG","0.0339589050956"
"2304","room","INTENSITY_AVG","0.00106219339055"
"2305","mo","INTENSITY_AVG","0.0155808387881"
"2306","work","INTENSITY_AVG","-0.0593167120092"
"2307","mi","INTENSITY_AVG","0.000532163126826"
"2308","thank you","INTENSITY_AVG","0.00353144516584"
"2309","movies","INTENSITY_AVG","-0.0122913287974"
"2310","first time","INTENSITY_AVG","0.0114874088402"
"2311","ms","INTENSITY_AVG","0.0180288639852"
"2312","mr","INTENSITY_AVG","-0.0220118363593"
"2313","my","INTENSITY_AVG","0.0315593498541"
"2314","my new","INTENSITY_AVG","0.0603553765651"
"2315","to stay","INTENSITY_AVG","-0.0109079736375"
"2316","people that","INTENSITY_AVG","0.0027379601174"
"2317","it's not","INTENSITY_AVG","-0.0250161621881"
"2318","give","INTENSITY_AVG","-0.0367240397415"
"2319","the snow","INTENSITY_AVG","-0.00107614421998"
"2320","can be","INTENSITY_AVG","0.0249572066644"
"2321","honey","INTENSITY_AVG","-0.0239861635111"
"2322","farmville","INTENSITY_AVG","0.0183382347438"
"2323","want","INTENSITY_AVG","0.00138671406536"
"2324","i hope","INTENSITY_AVG","0.0384639962698"
"2325","times","INTENSITY_AVG","-0.0243376469233"
"2326","end","INTENSITY_AVG","-0.0587407523693"
"2327","turn","INTENSITY_AVG","0.0124750443563"
"2328","to keep","INTENSITY_AVG","-0.0381827182367"
"2329","is having","INTENSITY_AVG","0.0124763108188"
"2330","song","INTENSITY_AVG","-0.0136694145458"
"2331","going to","INTENSITY_AVG","0.0948360567024"
"2332","happy birthday","INTENSITY_AVG","-0.0510694452459"
"2333","how","INTENSITY_AVG","-0.0212831712262"
"2334","amazing","INTENSITY_AVG","0.0862875908202"
"2335","trip to","INTENSITY_AVG","-0.0162124902096"
"2336","answer","INTENSITY_AVG","0.0205218532129"
"2337",":( (","INTENSITY_AVG","0.00571300242374"
"2338","beach","INTENSITY_AVG","-0.00557365005388"
"2339","pizza","INTENSITY_AVG","0.0188753046281"
"2340","bday","INTENSITY_AVG","0.0236458580587"
"2341","after","INTENSITY_AVG","0.0027962871163"
"2342","wrong","INTENSITY_AVG","0.00270397324666"
"2343","lay","INTENSITY_AVG","-0.00895567433512"
"2344","law","INTENSITY_AVG","0.0227142399161"
"2345","you can","INTENSITY_AVG","0.0199607067873"
"2346","i hate","INTENSITY_AVG","0.0526432921868"
"2347","third","INTENSITY_AVG","-0.0191367150039"
"2348","appreciate","INTENSITY_AVG","-0.0193951743278"
"2349","lost","INTENSITY_AVG","-0.0434302699209"
"2350","the middle","INTENSITY_AVG","0.00838607135437"
"2351","green","INTENSITY_AVG","0.00563720821586"
"2352","keeps","INTENSITY_AVG","0.000189138219637"
"2353","worst","INTENSITY_AVG","0.0213689667281"
"2354","order","INTENSITY_AVG","0.0112521602822"
"2355","wind","INTENSITY_AVG","-0.00178913619263"
"2356","wine","INTENSITY_AVG","0.00623648031004"
"2357","office","INTENSITY_AVG","-0.00816832864937"
"2358","over","INTENSITY_AVG","-0.00678177060495"
"2359","fall","INTENSITY_AVG","-0.00818020938739"
"2360","guess i","INTENSITY_AVG","-0.000402904744273"
"2361","it's time","INTENSITY_AVG","-0.0020536285567"
"2362","are not","INTENSITY_AVG","0.0548877850314"
"2363","so happy","INTENSITY_AVG","0.0317410149902"
"2364","before","INTENSITY_AVG","-0.00206433338251"
"2365","the wind","INTENSITY_AVG","-0.000454848733728"
"2366","take it","INTENSITY_AVG","-0.0219856170135"
"2367","fit","INTENSITY_AVG","-0.0233021474149"
"2368","somewhere","INTENSITY_AVG","-0.0154264067128"
"2369","my mind","INTENSITY_AVG","-0.00390418383714"
"2370","fix","INTENSITY_AVG","-0.0128843106842"
"2371",",","INTENSITY_AVG","-0.0711715253033"
"2372","writing","INTENSITY_AVG","-0.00497948700778"
"2373","better","INTENSITY_AVG","-0.0496656240097"
"2374","most of","INTENSITY_AVG","-0.00921894573828"
"2375","weeks","INTENSITY_AVG","0.0226028122468"
"2376","then","INTENSITY_AVG","0.0201536732353"
"2377","them","INTENSITY_AVG","0.0282002634097"
"2378","a smile","INTENSITY_AVG","-0.0597954433789"
"2379","to do","INTENSITY_AVG","0.0246755139227"
"2380","workout","INTENSITY_AVG","-0.001173326064"
"2381","safe","INTENSITY_AVG","-0.0156258693277"
"2382","we'll","INTENSITY_AVG","0.0241729349586"
"2383","as your","INTENSITY_AVG","0.00112385513985"
"2384","break","INTENSITY_AVG","0.00927905371052"
"2385","band","INTENSITY_AVG","0.0244028078438"
"2386","the lord","INTENSITY_AVG","-0.0147249706439"
"2387","is always","INTENSITY_AVG","-0.0136704433802"
"2388","they","INTENSITY_AVG","0.0995107921411"
"2389","one","INTENSITY_AVG","-0.0439032325795"
"2390","bank","INTENSITY_AVG","0.00920164652487"
"2391","is finally","INTENSITY_AVG","0.0148871367709"
"2392","i've been","INTENSITY_AVG","-0.0138024454706"
"2393","l","INTENSITY_AVG","-0.00647689796651"
"2394","a lot","INTENSITY_AVG","-0.0318394881747"
"2395","a job","INTENSITY_AVG","0.021845421286"
"2396","each","INTENSITY_AVG","-0.0272444990863"
"2397","went","INTENSITY_AVG","-0.0206526046304"
"2398","side","INTENSITY_AVG","0.00893865738217"
"2399","mean","INTENSITY_AVG","-0.0340029130203"
"2400","my profile","INTENSITY_AVG","-0.0166291740471"
"2401","look at","INTENSITY_AVG","-0.040321892742"
"2402","forgot","INTENSITY_AVG","0.00221748599537"
"2403","make me","INTENSITY_AVG","0.0172114964118"
"2404","saturday","INTENSITY_AVG","-0.0234777535592"
"2405","have a","INTENSITY_AVG","-0.00568016508707"
"2406","driving","INTENSITY_AVG","0.0210640606141"
"2407","god","INTENSITY_AVG","0.0684997630624"
"2408","they have","INTENSITY_AVG","0.00166443889049"
"2409","thank u","INTENSITY_AVG","0.0132299426138"
"2410","can't wait","INTENSITY_AVG","0.047960889695"
"2411","nite","INTENSITY_AVG","-0.0197793884299"
"2412","got","INTENSITY_AVG","0.0685237308714"
"2413","the fact","INTENSITY_AVG","-0.00831563108861"
"2414","could be","INTENSITY_AVG","-0.00449708309633"
"2415","turning","INTENSITY_AVG","0.00264287764246"
"2416","the rain","INTENSITY_AVG","0.00920054678382"
"2417","you're","INTENSITY_AVG","-0.0342314491291"
"2418","given","INTENSITY_AVG","-0.0218362783404"
"2419","free","INTENSITY_AVG","0.0191997488892"
"2420","rain","INTENSITY_AVG","0.0281180464873"
"2421","does not","INTENSITY_AVG","-0.0173256065997"
"2422","wanted","INTENSITY_AVG","-0.0467427479676"
"2423","no more","INTENSITY_AVG","-0.0135467558595"
"2424","ate","INTENSITY_AVG","-0.0186116534689"
"2425","starts","INTENSITY_AVG","-0.0376494410599"
"2426","change your","INTENSITY_AVG","-0.00380209746277"
"2427","to tell","INTENSITY_AVG","-0.000687119199526"
"2428","messages","INTENSITY_AVG","-0.0354139598085"
"2429","days","INTENSITY_AVG","-0.0478652769727"
"2430","to find","INTENSITY_AVG","0.033113237967"
"2431","this year","INTENSITY_AVG","0.0110740459087"
"2432","fuckin","INTENSITY_AVG","0.0473342108687"
"2433","everyone who","INTENSITY_AVG","0.0110954214238"
"2434","already","INTENSITY_AVG","-0.0463362471749"
"2435","grade","INTENSITY_AVG","0.000473607768999"
"2436","fantasy","INTENSITY_AVG","0.000548739374964"
"2437",":) :)","INTENSITY_AVG","0.0569785649972"
"2438","another","INTENSITY_AVG","-0.0295439522562"
"2439","im not","INTENSITY_AVG","-0.00437740529612"
"2440","to change","INTENSITY_AVG","0.0132738110674"
"2441","all those","INTENSITY_AVG","0.00820021322471"
"2442","i saw","INTENSITY_AVG","0.0124009899188"
"2443","top","INTENSITY_AVG","-0.057413477605"
"2444","girls","INTENSITY_AVG","-0.020058317711"
"2445","needed","INTENSITY_AVG","-0.00196755078333"
"2446","too","INTENSITY_AVG","-0.062694487815"
"2447","tom","INTENSITY_AVG","-0.00291514306083"
"2448","john","INTENSITY_AVG","-0.012920536445"
"2449","dogs","INTENSITY_AVG","-0.00818552339224"
"2450","listen","INTENSITY_AVG","-0.0156490214816"
"2451","anyone know","INTENSITY_AVG","-0.0247877255034"
"2452","you know","INTENSITY_AVG","-0.00212590088895"
"2453","part of","INTENSITY_AVG","0.0286906854925"
"2454","gym","INTENSITY_AVG","-0.00635671979122"
"2455","took","INTENSITY_AVG","0.0497708695989"
"2456","love u","INTENSITY_AVG","-0.0096865000488"
"2457","a little","INTENSITY_AVG","-0.0264310937212"
"2458","live in","INTENSITY_AVG","-0.000465073226807"
"2459","tree","INTENSITY_AVG","0.00524565529205"
"2460","which is","INTENSITY_AVG","0.003194495484"
"2461","project","INTENSITY_AVG","0.0146782296418"
"2462","matter","INTENSITY_AVG","0.0377585851035"
"2463","classes","INTENSITY_AVG","0.00985256123535"
"2464","feeling","INTENSITY_AVG","-0.0147998746934"
"2465","is wondering","INTENSITY_AVG","0.00961306191321"
"2466","a week","INTENSITY_AVG","0.0112754042837"
"2467","of our","INTENSITY_AVG","-0.00862519234032"
"2468","ran","INTENSITY_AVG","-0.00402670520032"
"2469","mind","INTENSITY_AVG","-0.049571277003"
"2470","mine","INTENSITY_AVG","-0.0122938066228"
"2471","spent","INTENSITY_AVG","0.0342089063054"
"2472","talking","INTENSITY_AVG","-0.0343666765934"
"2473","seen","INTENSITY_AVG","0.00792046385519"
"2474","seem","INTENSITY_AVG","-0.0315815226358"
"2475","my own","INTENSITY_AVG","0.0164476007647"
"2476","strength","INTENSITY_AVG","-0.0161078931941"
"2477","please help","INTENSITY_AVG","0.00783469761275"
"2478","no longer","INTENSITY_AVG","-0.00164442546286"
"2479","-","INTENSITY_AVG","-0.153588308385"
"2480","snow","INTENSITY_AVG","-0.012148207511"
"2481","talk to","INTENSITY_AVG","-0.0507741601948"
"2482","that was","INTENSITY_AVG","0.0651529920517"
"2483","the rest","INTENSITY_AVG","0.0161995331971"
"2484","blue","INTENSITY_AVG","-0.0165901436699"
"2485","is going","INTENSITY_AVG","-0.0273261289325"
"2486","though","INTENSITY_AVG","-0.0357001676988"
"2487","doin","INTENSITY_AVG","0.0116432471826"
"2488","mouth","INTENSITY_AVG","0.0199928700951"
"2489","wanted to","INTENSITY_AVG","-0.0150460176917"
"2490","letter","INTENSITY_AVG","-0.0152049697046"
"2491","i don't","INTENSITY_AVG","0.00667581260661"
"2492","the sun","INTENSITY_AVG","-0.0023530154426"
"2493","3 days","INTENSITY_AVG","-0.00158470079114"
"2494","every one","INTENSITY_AVG","-0.0179032475707"
"2495","camp","INTENSITY_AVG","0.0151833535559"
"2496","m","INTENSITY_AVG","-0.00118193008733"
"2497","dog","INTENSITY_AVG","0.0561942359327"
"2498","we are","INTENSITY_AVG","0.0105749508412"
"2499","some people","INTENSITY_AVG","0.0161009496868"
"2500","yang","INTENSITY_AVG","0.00663984626015"
"2501","to make","INTENSITY_AVG","-0.000545247549873"
"2502","used to","INTENSITY_AVG","0.0153569097065"
"2503","came","INTENSITY_AVG","-0.00196749916107"
"2504","saying","INTENSITY_AVG","0.000523200320469"
"2505","if you","INTENSITY_AVG","0.0334198749358"
"2506","random","INTENSITY_AVG","-0.00393613922324"
"2507","ending","INTENSITY_AVG","0.0106541042561"
"2508","d:","INTENSITY_AVG","0.0918722198584"
"2509","earth","INTENSITY_AVG","0.0197719523258"
"2510","enjoyed","INTENSITY_AVG","0.00165474079224"
"2511","busy","INTENSITY_AVG","-0.0309443143998"
"2512","even if","INTENSITY_AVG","-0.00950491227049"
"2513","you want","INTENSITY_AVG","-0.0121685774905"
"2514","the birthday","INTENSITY_AVG","-0.0170020575995"
"2515","about","INTENSITY_AVG","-0.13987920784"
"2516","figure out","INTENSITY_AVG","0.0192326153623"
"2517","folks","INTENSITY_AVG","0.0104253756537"
"2518","do","INTENSITY_AVG","-0.0289159573113"
"2519","my car","INTENSITY_AVG","-0.0098695573244"
"2520","di","INTENSITY_AVG","0.00247615516114"
"2521","de","INTENSITY_AVG","0.0135204126858"
"2522","stop","INTENSITY_AVG","0.0690605391281"
"2523","da","INTENSITY_AVG","0.0171264664665"
"2524","don't want","INTENSITY_AVG","-0.0257209885508"
"2525","wedding","INTENSITY_AVG","0.0760285251614"
"2526","see how","INTENSITY_AVG","0.0287142343285"
"2527","dr","INTENSITY_AVG","-0.0140779575404"
"2528","lmao","INTENSITY_AVG","0.0754880992318"
"2529","bar","INTENSITY_AVG","-0.00587082692896"
"2530","at least","INTENSITY_AVG","0.0182965451003"
"2531","officially","INTENSITY_AVG","0.0333720773496"
"2532","twice","INTENSITY_AVG","-0.0063645358275"
"2533","bad","INTENSITY_AVG","0.0349267471036"
"2534","into a","INTENSITY_AVG","0.0224725020868"
"2535","headed","INTENSITY_AVG","-0.00690514663701"
"2536","fair","INTENSITY_AVG","0.0411524974729"
"2537","new phone","INTENSITY_AVG","-0.0104558843785"
"2538","of those","INTENSITY_AVG","-0.0153765894067"
"2539","don't think","INTENSITY_AVG","-0.0251766215242"
"2540","decided","INTENSITY_AVG","0.0264934132498"
"2541","another year","INTENSITY_AVG","-0.00461766657179"
"2542","result","INTENSITY_AVG","-0.0414356007332"
"2543","my face","INTENSITY_AVG","0.0366312574618"
"2544","best","INTENSITY_AVG","0.0161896238315"
"2545","said","INTENSITY_AVG","0.0293415150959"
"2546","lots","INTENSITY_AVG","0.00433961104268"
"2547","away","INTENSITY_AVG","0.0250941384133"
"2548","wait to","INTENSITY_AVG","0.0314941235644"
"2549","there's","INTENSITY_AVG","0.0150178186275"
"2550","hopefully","INTENSITY_AVG","-0.00660878274393"
"2551","lazy","INTENSITY_AVG","-0.0134493685088"
"2552","men","INTENSITY_AVG","0.0204495581379"
"2553","omg","INTENSITY_AVG","0.115053215561"
"2554","supposed to","INTENSITY_AVG","0.0190671510254"
"2555","weak","INTENSITY_AVG","0.00200938506919"
"2556","on our","INTENSITY_AVG","0.0481750507315"
"2557","wear","INTENSITY_AVG","-0.0242979635301"
"2558","wtf","INTENSITY_AVG","0.0665200676942"
"2559","news","INTENSITY_AVG","0.00577057265564"
"2560","received","INTENSITY_AVG","-0.0111393557511"
"2561","country","INTENSITY_AVG","-0.0196580983049"
"2562","ill","INTENSITY_AVG","-0.0162841451226"
"2563","coz","INTENSITY_AVG","0.000923467683523"
"2564","against","INTENSITY_AVG","0.00172147912801"
"2565","this world","INTENSITY_AVG","0.000855808790668"
"2566","we will","INTENSITY_AVG","-0.00728355868002"
"2567","games","INTENSITY_AVG","0.0496382496193"
"2568","lookin","INTENSITY_AVG","0.0139611611454"
"2569","com","INTENSITY_AVG","0.0076812322751"
"2570","asked","INTENSITY_AVG","0.0112591541597"
"2571","tough","INTENSITY_AVG","-0.0142360018808"
"2572","my b-day","INTENSITY_AVG","0.0153497545868"
"2573","had","INTENSITY_AVG","-0.0185766780394"
"2574","2nd","INTENSITY_AVG","0.0315496686194"
"2575","of being","INTENSITY_AVG","-0.0269604111429"
"2576","and then","INTENSITY_AVG","-0.00617774153495"
"2577","trust","INTENSITY_AVG","-0.000174146649279"
"2578","speak","INTENSITY_AVG","-0.00570835300432"
"2579","three","INTENSITY_AVG","-0.00895997591392"
"2580","been","INTENSITY_AVG","0.0211542836188"
"2581",".","INTENSITY_AVG","-0.315989294237"
"2582","become a","INTENSITY_AVG","-0.0247780423615"
"2583","beer","INTENSITY_AVG","-0.0239648938696"
"2584","much","INTENSITY_AVG","0.0534148804629"
"2585","miss you","INTENSITY_AVG","0.0301422455808"
"2586","lovely","INTENSITY_AVG","0.00778754063231"
"2587","website","INTENSITY_AVG","-0.00628321340989"
"2588","life","INTENSITY_AVG","0.0327962719957"
"2589","relaxing","INTENSITY_AVG","-0.00232311338128"
"2590","send me","INTENSITY_AVG","-0.0166252832841"
"2591","not sure","INTENSITY_AVG","0.0019177485077"
"2592","sooooo","INTENSITY_AVG","0.0240236577206"
"2593","how can","INTENSITY_AVG","0.0216693061858"
"2594","child","INTENSITY_AVG","0.00690333606216"
"2595","catch","INTENSITY_AVG","-0.0303168508045"
"2596","starting to","INTENSITY_AVG","-0.0247232335379"
"2597","chill","INTENSITY_AVG","-0.0169636295128"
"2598","has","INTENSITY_AVG","-0.0956154596953"
"2599","it's been","INTENSITY_AVG","0.00915128614012"
"2600","because of","INTENSITY_AVG","0.00360725692756"
"2601","air","INTENSITY_AVG","-0.03016837893"
"2602","near","INTENSITY_AVG","-0.0146116606878"
"2603","b-day","INTENSITY_AVG","0.0152464515342"
"2604","has been","INTENSITY_AVG","-0.026969889187"
"2605","voice","INTENSITY_AVG","-0.0136299991516"
"2606","k","INTENSITY_AVG","0.0276100215345"
"2607","the future","INTENSITY_AVG","0.00229924971678"
"2608","iz","INTENSITY_AVG","-0.0509259651183"
"2609","played","INTENSITY_AVG","-0.0246338073607"
"2610","is","INTENSITY_AVG","0.00786630674287"
"2611","it","INTENSITY_AVG","-0.0386383578261"
"2612","shame","INTENSITY_AVG","0.0211619321582"
"2613","cant","INTENSITY_AVG","0.0704160876533"
"2614","im","INTENSITY_AVG","-0.0318855259209"
"2615","in","INTENSITY_AVG","-0.0399631390386"
"2616","id","INTENSITY_AVG","-0.0277494567475"
"2617","if","INTENSITY_AVG","-0.105485424178"
"2618","the hospital","INTENSITY_AVG","0.00330309223205"
"2619","have some","INTENSITY_AVG","0.000169122979755"
"2620","things","INTENSITY_AVG","-0.0149103981481"
"2621","make","INTENSITY_AVG","0.00101887052445"
"2622","babies","INTENSITY_AVG","-0.00797070719668"
"2623","hang","INTENSITY_AVG","0.00907387050295"
"2624","evil","INTENSITY_AVG","-0.0234780172979"
"2625","hand","INTENSITY_AVG","-0.0192835475337"
"2626","people are","INTENSITY_AVG","-0.0180946777396"
"2627","thoughts","INTENSITY_AVG","0.0206499562831"
"2628","kid","INTENSITY_AVG","-0.00106902321163"
"2629","done with","INTENSITY_AVG","0.0231192041168"
"2630","kept","INTENSITY_AVG","0.0248384897033"
"2631","congrats","INTENSITY_AVG","0.00158037185458"
"2632","suffering","INTENSITY_AVG","-0.000396090613449"
"2633","tho","INTENSITY_AVG","0.0265828574491"
"2634","greatest","INTENSITY_AVG","0.015811010564"
"2635","mother","INTENSITY_AVG","-0.0123719316591"
"2636","hearts","INTENSITY_AVG","-0.0090717109442"
"2637","the","INTENSITY_AVG","0.0182106105914"
"2638","yours","INTENSITY_AVG","0.018339223886"
"2639","tha","INTENSITY_AVG","-0.00626333579782"
"2640","left","INTENSITY_AVG","0.0279514740156"
"2641","just","INTENSITY_AVG","-0.0269176410257"
"2642","yea","INTENSITY_AVG","0.00156154069537"
"2643","laptop","INTENSITY_AVG","0.00955036113944"
"2644","sleepy","INTENSITY_AVG","-0.0334492906779"
"2645","thanks","INTENSITY_AVG","0.0626016510141"
"2646","human","INTENSITY_AVG","-0.018157462054"
"2647","yes","INTENSITY_AVG","0.0220868270488"
"2648","yet","INTENSITY_AVG","-0.0000261050356341"
"2649","repost","INTENSITY_AVG","-0.0339283993922"
"2650","hai","INTENSITY_AVG","0.00309010465903"
"2651","in front","INTENSITY_AVG","0.0211369300358"
"2652","josh","INTENSITY_AVG","-0.0114623616729"
"2653","a while","INTENSITY_AVG","0.00137189773473"
"2654","shout","INTENSITY_AVG","0.0502042003646"
"2655","so tired","INTENSITY_AVG","0.0162820953606"
"2656","board","INTENSITY_AVG","-0.0117976817231"
"2657","easy","INTENSITY_AVG","-0.000154144082623"
"2658","save","INTENSITY_AVG","0.0282860570209"
"2659","gave","INTENSITY_AVG","0.0147242326588"
"2660","good day","INTENSITY_AVG","-0.024139098261"
"2661","possible","INTENSITY_AVG","-0.00216705747818"
"2662","the morning","INTENSITY_AVG","0.0236338364222"
"2663","judge","INTENSITY_AVG","0.0140473858913"
"2664","had an","INTENSITY_AVG","-0.0189894890822"
"2665","dreams","INTENSITY_AVG","-0.0225475090162"
"2666","gift","INTENSITY_AVG","0.0473830258234"
"2667","all day","INTENSITY_AVG","-0.00107518962746"
"2668","thanks everyone","INTENSITY_AVG","-0.00698557233643"
"2669","profile picture","INTENSITY_AVG","-0.00641396561602"
"2670","~ ~","INTENSITY_AVG","0.00754946487438"
"2671","steps","INTENSITY_AVG","0.0114597478996"
"2672","night","INTENSITY_AVG","-0.010565915868"
"2673","my mom","INTENSITY_AVG","0.0611831821651"
"2674","go out","INTENSITY_AVG","-0.0000400890007409"
"2675","i had","INTENSITY_AVG","0.00216534825333"
"2676","right","INTENSITY_AVG","0.048166916413"
"2677","old","INTENSITY_AVG","0.0457236120862"
"2678","deal","INTENSITY_AVG","-0.0166332077451"
"2679","people","INTENSITY_AVG","-0.0289365240942"
"2680","understand","INTENSITY_AVG","0.0151526344227"
"2681","dead","INTENSITY_AVG","0.102956926464"
"2682","born","INTENSITY_AVG","0.00800403334617"
"2683","dear","INTENSITY_AVG","-0.0151425138706"
"2684","today was","INTENSITY_AVG","-0.00069137523312"
"2685","for","INTENSITY_AVG","0.0155364569202"
"2686","/","INTENSITY_AVG","-0.0727098754442"
"2687","great time","INTENSITY_AVG","0.0194537602238"
"2688","everything","INTENSITY_AVG","-0.0058944269028"
"2689","you guys","INTENSITY_AVG","0.0921928693528"
"2690","christmas","INTENSITY_AVG","0.0857093743782"
"2691","go home","INTENSITY_AVG","0.00560727505557"
"2692","u all","INTENSITY_AVG","-0.0115142796454"
"2693","my phone","INTENSITY_AVG","-0.00459004393586"
"2694","knew","INTENSITY_AVG","0.00403202953408"
"2695","what would","INTENSITY_AVG","0.0095327006019"
"2696","burn","INTENSITY_AVG","0.0153192245885"
"2697","plz","INTENSITY_AVG","-0.0347474799686"
"2698","hard to","INTENSITY_AVG","0.0145602283161"
"2699","it makes","INTENSITY_AVG","0.00229039384593"
"2700","post","INTENSITY_AVG","-0.0210756185969"
"2701","super","INTENSITY_AVG","0.0726791766485"
"2702","=d","INTENSITY_AVG","0.0219886615716"
"2703","months","INTENSITY_AVG","0.00968074565604"
"2704","o","INTENSITY_AVG","0.0476549641587"
"2705","be home","INTENSITY_AVG","-0.00275831508059"
"2706","dinner","INTENSITY_AVG","0.00776057273913"
"2707","high school","INTENSITY_AVG","-0.020344744232"
"2708","plus","INTENSITY_AVG","0.00560520338669"
"2709","afternoon","INTENSITY_AVG","-0.00656388475935"
"2710","i am","INTENSITY_AVG","0.0351577282573"
"2711","match","INTENSITY_AVG","0.00348675583202"
"2712","whats","INTENSITY_AVG","-0.0264953584805"
"2713","i guess","INTENSITY_AVG","-0.00390281014562"
"2714","soo","INTENSITY_AVG","0.0236984565809"
"2715","son","INTENSITY_AVG","0.00580417951944"
"2716","down","INTENSITY_AVG","-0.014747551706"
"2717","lies","INTENSITY_AVG","-0.0102987176476"
"2718","glad to","INTENSITY_AVG","-0.0329926655133"
"2719","i didn't","INTENSITY_AVG","-0.0189668535467"
"2720","support","INTENSITY_AVG","0.0257397496408"
"2721","fight","INTENSITY_AVG","0.0195552316029"
"2722","stuck","INTENSITY_AVG","-0.0163732547438"
"2723","* *","INTENSITY_AVG","0.0425097160659"
"2724","way","INTENSITY_AVG","0.0433877817842"
"2725","one of","INTENSITY_AVG","-0.0225401331234"
"2726","music","INTENSITY_AVG","-0.0105303565642"
"2727","wat","INTENSITY_AVG","-0.0204133363107"
"2728","was","INTENSITY_AVG","0.0865808437898"
"2729","war","INTENSITY_AVG","0.0225899527216"
"2730","happy","INTENSITY_AVG","0.143979563182"
"2731","head","INTENSITY_AVG","-0.0613230630093"
"2732","form","INTENSITY_AVG","0.0141006838692"
"2733","of them","INTENSITY_AVG","0.0202234700799"
"2734","how long","INTENSITY_AVG","-0.0123341174639"
"2735","hours of","INTENSITY_AVG","-0.00771392336204"
"2736","heat","INTENSITY_AVG","-0.00300372629158"
"2737","hear","INTENSITY_AVG","-0.0388679890415"
"2738","on facebook","INTENSITY_AVG","-0.0134977159124"
"2739","true","INTENSITY_AVG","-0.0521328272463"
"2740","a bitch","INTENSITY_AVG","0.00173185882128"
"2741","like this","INTENSITY_AVG","-0.0042292763742"
"2742","away from","INTENSITY_AVG","-0.00547895275269"
"2743","come back","INTENSITY_AVG","0.0265484805546"
"2744","inside","INTENSITY_AVG","0.0215718041627"
"2745","until","INTENSITY_AVG","-0.0149819753742"
"2746","daddy","INTENSITY_AVG","0.0146675036411"
"2747","everyone for","INTENSITY_AVG","0.0502138992912"
"2748","proud","INTENSITY_AVG","0.0119096080368"
"2749","it was","INTENSITY_AVG","0.000700798346401"
"2750","life is","INTENSITY_AVG","0.0191354271282"
"2751","drive","INTENSITY_AVG","0.00157944241467"
"2752","prayer","INTENSITY_AVG","-0.00487469797727"
"2753","trip","INTENSITY_AVG","0.00491334908389"
"2754","shit","INTENSITY_AVG","0.184498562322"
"2755","ni","INTENSITY_AVG","0.000479928987597"
"2756","i wonder","INTENSITY_AVG","-0.0157529649934"
"2757","dying","INTENSITY_AVG","0.0202098427015"
"2758","floor","INTENSITY_AVG","0.0107901312315"
"2759","na","INTENSITY_AVG","-0.0274163974991"
"2760","when","INTENSITY_AVG","0.00462966262298"
"2761","ng","INTENSITY_AVG","0.0100135290685"
"2762","til","INTENSITY_AVG","0.0319930032211"
"2763","test","INTENSITY_AVG","-0.0334396344458"
"2764","out of","INTENSITY_AVG","0.00787009657943"
"2765","roll","INTENSITY_AVG","0.00100464853442"
"2766","picture","INTENSITY_AVG","-0.0301635337821"
"2767","sick of","INTENSITY_AVG","0.0414998965746"
"2768","felt","INTENSITY_AVG","0.0254500231827"
"2769","update","INTENSITY_AVG","0.000887495236412"
"2770","let's","INTENSITY_AVG","0.0328520860774"
"2771","fell","INTENSITY_AVG","0.00569505406479"
"2772","get ready","INTENSITY_AVG","-0.012404182947"
"2773","weekend","INTENSITY_AVG","0.0226430755125"
"2774","died","INTENSITY_AVG","0.00478775703776"
"2775","faster","INTENSITY_AVG","-0.0066538812536"
"2776","glass","INTENSITY_AVG","-0.0331235256934"
"2777","together","INTENSITY_AVG","-0.0170905395161"
"2778","my friends","INTENSITY_AVG","-0.0413032508717"
"2779","teeth","INTENSITY_AVG","-0.0145097002436"
"2780","will never","INTENSITY_AVG","-0.0393837697477"
"2781","serious","INTENSITY_AVG","0.000760272504456"
"2782","we need","INTENSITY_AVG","-0.00430165327305"
"2783",":/","INTENSITY_AVG","-0.000608809924142"
"2784",":(","INTENSITY_AVG","0.0601263084597"
"2785",":)","INTENSITY_AVG","0.269030419269"
"2786","dance","INTENSITY_AVG","0.00090326368153"
"2787","to everyone","INTENSITY_AVG","0.0128352537084"
"2788","okay ,","INTENSITY_AVG","0.0109282490429"
"2789","comments","INTENSITY_AVG","-0.0173903202589"
"2790","know that","INTENSITY_AVG","-0.0101304687329"
"2791","battle","INTENSITY_AVG","-0.00147528346674"
"2792","ask me","INTENSITY_AVG","0.0364943550068"
"2793","to put","INTENSITY_AVG","0.0104978733581"
"2794","my little","INTENSITY_AVG","-0.00290880702516"
"2795","long time","INTENSITY_AVG","0.0157651644517"
"2796","yummy","INTENSITY_AVG","-0.00210551494356"
"2797","father","INTENSITY_AVG","0.0296161621026"
"2798","0","INTENSITY_AVG","-0.00499463018211"
"2799","finally","INTENSITY_AVG","0.104454087449"
"2800","the first","INTENSITY_AVG","-0.00961157355128"
