"term","weight"
"germany",0.980677998009
"laid",0.447891447565
"suspended",4.10490836132
"ridin",-4.69990512768
"d:",-27.2362304156
"da",-0.237357777509
"fault",-13.1274980489
"piece",-13.117151775
"bb",2.71429526489
"opera",-0.286128845444
"loud",15.3419906223
"mexico",-11.3089195842
"meron",-0.03270728996
"holy",-32.4433603877
"developed",-15.2351346104
"norris",-0.00389255080393
"pun",-48.6910960484
"sa",0.00221630244941
"friendly",-21.5996015288
"dolls",-0.513845596834
"chill",-12.8711804163
"economics",8.7680206259
"prom",53.528647407
"eagle",-1.17999748791
"morn",-4.53250611442
"jewish",3.02487276251
"lohan",-0.010239747147
"charles",2.71134648854
"lang",-0.00203745687199
"longing",3.19090506042
"fairy",0.00546684399257
"she'll",-3.17306430033
"bill",-0.045987444874
"peed",-0.114948625905
"peanut",-0.0422634590171
"sexy",-9.17433615753
"smoothly",13.2663083182
"rewind",22.0142091762
"quality",-18.6090992795
"son",2.74850105779
"jeff",11.7415403374
"tym",-0.0849468616485
"oct",0.00187770256208
"settling",18.2694535445
"society",-1.66620861697
"bothered",-112.038910779
"arguments",-10.2188207555
"helping",0.494183265166
"brian",-0.802016404654
"richard",2.35332928534
"pinky",2.3778409687
"excellent",13.9395254828
"kfc",1.0710682405
"thrill",-39.5500704889
"cakes",3.09049579679
"perry",-0.0171813161923
"cider",3.8441218175
"tunnel",-0.725630300157
"bored",-18.8158876825
"lmfao",-30.6050610763
"tina",-1.05931287918
"item",0.737196383488
"procrastinate",-0.648706163316
"accounting",4.90883093877
"thread",5.70313131533
"pilgrim",-0.0453470817422
"reap",22.8232461376
"damned",-1.23377468528
"syndrome",-48.2664598661
"marks",2.19421959604
"theory",18.7856848737
"enjoys",16.7107756056
"heres",-17.0314506054
"km",2.1221315213
"hott",-8.64016050671
");",0.186303025147
"typical",-38.749028401
"stitches",-9.30814153905
"environment",-3.45093558885
"sn",-5.10869450146
"shouting",5.48771137183
"gf",-0.144311790789
"love's",-2.34299116774
"apa",-0.0164288245926
"fave",1.7489310375
"fest",27.4396150344
"seminar",5.88759324595
"hung",17.3698506406
"lama",-1.16643866813
"war",-2.08380400627
"saturday",-46.7346135468
"unbelievable",-15.9751332874
"press",-0.409934560481
"funn",-6.70802880663
"george",-13.3009331659
"nana",-1.99197333023
"remain",-0.271174371688
"weeks",13.2556873017
"donald",15.8691708794
"positive",19.2357244241
"inform",-0.539137654662
"tomorrow's",45.2908912147
"xo",2.33175773549
"penguin",-121.147881275
"eat",1.94274947654
"drag",-6.65062628378
"shark",-9.45006854908
"soaking",2.66899168776
"rebecca",0.327296197987
"signs",18.8763628987
"awesomely",10.366118838
"fuckin",-15.0393113503
"possibilities",-0.514697588644
"fatty",-3.08649590064
"quit",-12.0736228054
"sake",-0.917471968907
"accidents",-1.29505678083
"services",-10.6531591653
"gods",-0.875258733719
"louis",2.0865801749
"mourning",-21.712052694
"windshield",-7.42132091968
"surprised",24.6338498199
"diagnosed",-26.7080195963
"postponed",8.25122755088
"stations",-34.9854514804
"heads",-38.1327450459
"penis",-4.1993909718
"bass",-0.0114105281406
"anniversary",35.5989643784
"ikea",0.330059082246
"open",-6.84463900898
"handy",-3.81497478854
"standing",0.158927149031
"puppy",-63.0111515308
"belongs",-1.80747112399
"pair",-2.02241675113
"addition",-6.27781675701
"hells",-33.2874692808
"trade",1.21960984769
"lower",-14.4899863905
"donate",0.30102987748
"exchange",19.0686491233
"cheeks",10.3584262839
"strange",-46.349624423
"note",-0.746264399561
"ad",0.10750844495
"chai",-26.7514190147
"bowling",2.96846203516
"nahi",-1.2034370951
"successful",-12.2964592423
"butts",-2.59886339713
"thanksgiving",-12.708651517
"gunna",0.000561880590568
"holla",0.651991731044
"fighting",-1.26304021734
"kya",0.0219478698227
"subject",-2.35193100713
"hates",-16.0011802599
"leon",173.942196517
"colors",5.57716904978
"answering",-23.8519220174
"attractive",-90.516608299
"dads",-7.83411004075
"champ",0.826236486313
"pressure",-6.67179788499
"meaningless",-2.5581937042
"warrior",-0.196888529069
"appreciated",-5.35955453685
"earned",1.30320852847
"credits",1.05820493949
"fur",-16.8242846365
"gloves",-4.96581372998
"side",7.5767516732
"fulfill",-3.34213022392
"graduate",5.25514589046
"thompson",0.0454945192233
"immediately",-1.65982283611
"forms",-0.438654146349
"guidance",4.46134649159
"great",23.3797167698
"heat",-1.61258849716
"bothering",-44.6463860493
"struggle",3.336917787
"spots",-14.4267318969
"shattered",-4.35717321383
"increase",-32.6030332967
"ty",-1.096436946
"iba",1.73041217061
"grab",-5.15859833872
"convention",-6.82089433036
";p",-3.20982583424
"areas",-1.08420350428
"campaign",-4.04502865423
"tomatoes",30.1204198736
"castle",-0.0985497275781
"frm",-0.294912338768
"responses",-3.35458023131
"aku",-0.0128588381572
"perception",26.0197610375
"check",-0.357507877356
"ruled",-0.922729436597
"yard",30.8144098323
"christian",21.4514103961
"gather",4.45157494279
"optimistic",-67.1548842042
"wardrobe",-6.91702846882
"max",-14.8366676824
"hav",-0.982215074495
"yall",-0.302452748533
"messy",3.4448829247
"basement",2.39239841114
"cliff",6.27748445125
"gun",0.08319445241
"playlist",0.0113870057542
"skirt",-1.55634296246
"effort",37.307344775
"sexual",-27.5232267699
"online",2.3130288621
"caffeine",-17.0975349431
"dude",-68.0834429625
"detail",-11.9858772715
"aunty",-8.20903473129
"thumbs",-8.1627006423
"length",-3.33492073024
"injured",-1.37898101273
"capacity",-9.27873838327
"nick",-0.753689635359
"craig",1.50656557147
"boys",11.6355845274
"musician",50.7556257768
"underground",1.28965087262
"nephew",-1.92284710329
"sidewalk",-7.21215080074
"file",-0.140626844598
"inch",-3.64296772673
"choosing",5.18012328598
"records",-6.06413444528
"pg",-0.444626211469
"inevitable",-21.3849274822
"taller",0.551887700458
"gig",12.8027442901
"wen",0.295698790536
"lag",-0.243016468275
"classroom",78.6229246299
"travel",23.1657479092
"officers",-3.45270253486
"prep",15.3876982068
"yearbook",5.93617324739
"hun",2.09367459496
"frank",0.156231765362
"road",68.8630898108
"hour",-4.12873203994
"lent",-0.522259274274
"fm",2.12547280172
"shines",-2.28361588763
"buses",-11.5214855199
"foul",-11.4260067187
"xoxo",4.68844915874
"brake",-3.50268306129
"muah",-18.7758304387
"grrr",-17.2614371258
"queen",-11.6667174807
"discover",-2.67398975141
"universal",-7.94214620183
"fallen",2.17383291099
"hatred",-12.4160435685
"comfort",-0.349038615191
"goodluck",-0.771283867275
"overload",-5.9070685397
"shore",-1.5397997984
"moi",0.142756964288
"manner",-27.0889976857
"rate",-21.5893453422
"gonna",4.09544181657
"enjoyed",14.178367944
"achieved",-14.4565859894
"grades",5.76529410825
"screw",-39.8816052092
"mini",10.4712384036
"awww",1.81671496943
"democracy",-15.2246735822
"chapters",-0.671886478603
"void",-128.124799961
"admit",-12.7764203796
"recieved",1.11218817086
"inspiring",-17.4196451536
"faint",-4.48006037492
"chef",-0.195534103543
"bastard",-87.7760932667
"pussy",-4.01999831346
"prison",-14.759925398
"absolutly",12.6631076802
"dance",3.89157940062
"icky",-82.6983469958
"mm",0.328959341909
"mn",0.444300684884
"twins",0.871456822686
"refreshing",-8.72325215981
"dunno",-25.7444457379
"proved",60.4402594603
"lime",3.12817244456
"murdered",-25.8009968424
"thought",-48.9793185364
"didn't",0.839637666742
"russian",-25.828870925
"basketball",8.59965841806
"mines",-8.01172026942
"kar",-3.16146344532
"mph",-0.0144561357102
"text",-2.50649248975
"paranoid",5.80047366261
"smack",-1.70402157088
"kanina",-0.0331064212429
"blood",4.63152567307
"taste",1.81338756851
"jan",11.2122695852
"hide",-0.616678238918
"heroku",-181.220894008
"wasnt",-51.3187878918
"tonight's",1.33333392515
"khan",0.0705758927358
"dress",54.6193151592
"courage",0.452972724861
"downloading",-1.08608583807
"html",-2.08831087804
"irish",-14.2193771715
"weirdo",-62.8027573835
"stick",-1.55170196938
"wife",22.4715164104
"inspiration",-70.9012435379
"pour",0.0732297506433
"dances",1.43649962609
"aches",-28.0397096098
"surprise",-7.64629126768
"son's",-1.48234134481
"sundays",-0.864440781532
"chloe",0.691532453667
"li",0.37258902739
"english",1.43663758831
"daughter's",-1.88059472415
"stunning",21.5935690479
"intended",-109.28459798
"launch",-13.6488743142
"lip",-0.482050678258
"goddess",-10.0974100872
"cruel",-28.9263872258
"surface",1.59686343849
"teens",-14.0591962865
"dj",9.6541542506
"bestfriend",3.08231324481
"chillen",-4.14960824837
"problem",-39.9798534068
"tons",22.3014518939
"curiosity",-19.0955659507
"matthew",1.87307444254
"magical",0.352352348703
"mil",9.74344306861
"delivered",3.74432324037
"emily",-0.0645192225368
"waldo",107.089836003
"night",2.43956760051
"moment",-8.37459752607
"laziness",4.5074767149
"wifey",1.55825293542
"careful",-3.49758096608
"dayz",11.7601887738
"misses",-0.837479999433
"describe",-13.237111355
"show",-1.94351905744
"lies",9.18443988946
"spill",-125.457069754
"naps",-1.96174972523
"cupcake",-6.56984118152
"surrounded",-7.2266333923
"discussion",-0.088733044192
"skies",8.91800102572
"im",-3.96954790299
"wright",0.8024192456
"kit",-1.08783717662
"brownie",0.419456242056
"harbor",0.599109912554
"logan",-0.47904825664
"homemade",7.73863023012
"bikini",0.994526882806
"carnival",0.100926253762
"girl's",-0.50775971078
"emo",-10.8074243285
"bands",0.218168673281
"sino",10.0168674222
"dr",-2.1443190931
"tolerance",-4.0235606091
"tom",0.369174040456
"values",1.00639430804
"dumbest",-3.76653913807
"regret",-10.6298439997
"nicely",60.1115853259
"covers",-6.06262228425
"(:",-0.980379815821
"dd",1.13515878922
"acceptance",0.1186198989
"anthony",1.77705256377
"cage",-1.47180524956
"peeps",-21.6089868706
"innocent",-98.1544330727
"gently",-4.10805422517
"cc",9.53885371355
"owned",-4.175267309
"pieces",-5.375129933
"delhi",139.996475219
"slip",-13.659930635
"shares",-0.0560003996454
"crowd",-4.44464471456
"security",-2.7140211809
"order",11.7599767751
"lee",50.4169068344
"outs",-1.74360660435
"geek",-53.3735844018
"span",0.26157471186
"promote",-0.304771290201
"located",-1.15721327635
"breakfast",10.8701530872
"fears",2.81327630541
"occur",-15.3389993536
"toy",-0.829124873163
"talking",-10.9433777229
"strings",-0.00303919307531
"apartment",-4.14223790933
"percent",-1.29625941011
"das",3.88129819339
"portugal",-0.0618089764965
"clinton",-0.322105497939
"someone's",-16.6113945979
"st",-9.33811410379
"beginning",-1.00864918048
"curse",-65.5103112566
"nicholas",-1.28529747098
"bad",-65.8921720231
"sober",-2.54777130574
"blame",-16.8236136659
"wolves",-4.39265060073
"screwed",-90.2202043134
"algebra",6.71771241354
"recognition",168.67807762
"huhuhu",-1.20651322135
"painting",2.69535994806
"cry",21.6480978065
"visits",-10.2570397037
"roger",-0.10728433854
"crossed",-0.00539652794894
"bench",0.438236264532
"warmth",21.9471481748
"reunion",3.47723118176
"combined",-9.34478507434
"music",1.20137227989
"bitching",1.27420112873
"cop",0.0154368913193
"pounding",-48.9107698625
"sixteen",20.2709616143
"flags",21.7388983855
"cabin",-5.32066489375
"wth",-20.3657295386
"pa",1.29126309446
"pushed",-10.2464957709
"alike",8.33999077424
"religious",-1.44507127372
"gave",5.09323421139
"slave",-0.482051599231
"hearts",-6.90983408025
"spy",4.26845939003
"humble",-5.51308255089
"antibiotics",-3.73299191586
"beloved",7.90449202001
"kennedy",-0.7935683927
"floors",-2.0173584991
"saint",-20.3871353051
"hath",6.68604201647
"jamie",7.42431693072
"creeper",-42.0669025291
"horror",0.751077590189
"jokes",-9.7455269562
"army",-1.57796475822
"instructor",34.5378792071
"dats",-0.022442408198
"soda",-0.406702924059
"elizabeth",2.55493163409
"potatoes",26.3105298082
"truely",-4.16009104651
"stray",-0.292957469334
"nanny",2.25459962305
"diaper",-2.26197452593
"ignorance",-18.1683314852
"pound",-12.6529663252
"shutter",-0.24761730543
"bread",6.81164074018
"sooooooooooooooooooooooo",-5.21720967727
"sales",0.0162744220397
"rock",-0.0316697894403
"marilyn",-2.25413067117
"shaved",-1.14697790289
"accepted",7.11699651094
"response",-12.4072193512
"hearted",-26.0440612926
"feeding",5.49367510239
"laura",4.81403172035
"daughter",1.37640991199
"realised",-23.6127138721
"midnight",-0.974125954831
"missin",15.7565607768
"good",4.26717105215
"holi",-37.7987842922
"sorrow",-1.43778647277
"paint",-1.05955854058
"dime",10.3222072609
"offending",1.52577280428
"peas",6.59586639856
"healed",-56.3675930093
"hurricane",-6.78167441006
"luv",-0.537397857704
"studies",-18.2132933315
"julia",0.628688721082
"saturdays",2.04034475433
"motion",188.855876063
"contemplating",-35.2825861961
"wondered",-67.1891812344
"pr",5.41779189904
"work",-7.48480031164
"bottom",-0.572696118204
"canada",-1.52348622216
"hart",-0.00519554914746
"spiders",-59.8970483102
"cheers",-2.86858552449
"gee",-4.94800007637
"kids",24.0495241607
"virus",-12.507945529
"nest",-18.6529816374
"circle",1.07948801265
"stfu",21.461932884
"tommorrow",4.92957852112
"blow",-8.25653785009
"suicide",-38.8706143586
"sho",-0.109079414089
"desperate",-125.628464216
"peoples",-122.383690441
"hitler",18.4365091697
"touched",-9.37785827477
"bottle",-1.0298067032
"drop",-15.9386226725
"mmmmmm",4.52392936587
"tastes",-0.27126067396
"draft",-12.0916199785
"pine",11.6781534686
"melting",1.07606920435
"foolish",-15.0875085539
"luckiest",-37.8396153691
"remember",-3.1499407833
"insist",-14.7362107358
"gentleman",22.097647311
"dami",-0.0948698150593
"parking",-0.00202557500048
"driven",11.2218183426
"anthem",-0.0818243518811
"baking",1.71148562864
"puke",-63.3707759893
"goofy",2.79207433809
"narnia",-5.93942869031
"kicked",6.50436397114
"saga",-0.0900618726094
"settled",4.48420373495
"empty",-132.747936773
"chuck",0.0199542753757
"hoping",-10.9506455477
"woop",-0.00140860719977
"picks",3.24342038962
"yan",0.0177039210413
"listening",-1.24093526793
"flag",-0.685631035856
"crashed",-10.7283710305
"aye",-0.285829703918
"bananas",-0.0739355161591
"written",8.00774243888
"ability",11.8250366562
"psalm",0.565183508438
"agenda",29.1719130389
"creepy",-35.7401449513
"shoe",-7.72444698298
"ko",-0.00383251690919
"awards",-0.0582571929682
"idiots",-14.7248830107
"secure",2.22221715818
"educated",-28.469134382
"mix",-7.97738207754
"(;",-5.21622791613
"dmv",12.4370203861
"officially",-14.6387883992
"lebron",-0.0380663779215
"om",-2.23744101548
"utterly",13.286256797
"dull",-19.7764602641
"conquer",-2.62847345546
"cutting",13.0384601494
"helen",3.01631983166
"minor",-103.782044343
"pan",2.18613768491
"sunlight",-27.8043207245
"grammar",-6.7796117206
"ct",3.34117119936
"wall",-18.1255153869
"relationships",0.963423635627
"yawn",-22.7553311591
"umm",-41.2384619779
"month",4.0090863233
"kurt",-0.172429899741
"shortly",-12.4387483906
"winner",-12.8995198022
"sipping",0.077100525091
"caring",-11.5391021057
"po",0.0378067860823
"miranda",4.69109602683
"megan",-0.0665295143217
"welp",16.2058543586
"pero",17.4620541087
"caution",-1.04886559459
"audition",0.235444743211
"bake",10.1958729497
"prime",0.646578769823
"concerned",9.05131481542
"asses",-6.94622530237
"drugs",-36.1115275647
"hooked",-23.2743110849
"scan",0.0082802964565
"rainbows",18.1745402949
"recall",-6.54692152356
"searching",-51.1250561703
"party",-9.00785518319
"defeat",0.0629600606701
"pictures",0.616457333059
"rise",6.67980000594
"upp",-10.6535503082
"career",-4.35337022579
"canceled",50.8611078929
"chances",-51.4504822732
"closet",-0.959231914878
"action",-4.55979968338
"wan",-103.268603671
"jolly",-27.9045599423
"dum",0.67247384145
"saving",24.5491681654
"behavior",-3.02134243844
"function",0.833426486467
"volunteer",-4.39893741918
"wonderland",-0.00619815109011
"ironic",-23.5032766141
"entitled",4.82343644925
"pierce",1.21776288499
"ne",-10.1922531255
"logged",-0.0294198069598
"driver's",13.9653562412
"mocha",0.0208837178277
"mars",-0.018365929308
"makin",-3.79806261874
"gutted",-30.8003978113
"pleasures",-17.1796061815
"waters",0.551628837645
"britney",0.036968204652
"guest",1.50908662408
"respond",-5.53755049301
"addicted",-63.6434876885
"engineering",3.17608884408
"cheese",5.27926674655
"till",6.78340698387
"dive",9.50029999695
"dork",-19.512278864
"sue",10.4088886023
"marcus",82.013897708
"kind",-73.543040203
"included",1.07755747171
"cryin",10.1547782953
"piss",-16.9267318812
"tx",14.6952091068
"clay",-0.12766690922
"rid",-38.8878777577
"eventually",-5.70328323884
"cow",-13.2389778706
"tooo",3.15095695756
"sight",-36.5752229881
"meet",31.0557338946
"excuses",-21.874597144
"outfit",17.6988447156
"espn",6.60906060292
"float",6.28828396162
"desk",-5.45223960575
"grin",-6.85418468415
"angela",5.45384171889
"smaller",-10.902980972
"reported",-0.493403280116
"powder",-2.76593862646
"rainbow",-0.54712558287
"steel",0.445745996503
"festival",23.0005257548
"separate",-3.61015777707
"basic",5.97688794657
"determination",-7.40744535693
"tales",1.80074022473
"prayed",5.00037799512
"tags",-10.3545357635
"collecting",-5.01087138489
"smiles",-18.991059688
"exist",-76.2968886241
"plan",2.01857799953
"gained",-6.43538450349
"sincerely",-0.25572716363
"btw",-1.5523171367
"msn",-1.0588507748
"learnt",66.8738429817
"easter",0.881558825087
"automatic",-0.078524110119
"rachel",0.0481700616678
"xmas",4.02429479238
"gooood",5.6502487489
"adorable",-7.57183824557
"oatmeal",0.342750928974
"innocence",-5.02807304805
"brought",1.27609403416
"cali",71.084852566
"mt",-0.164812371069
"consuming",13.4607544751
"falling",-0.01025587947
"bits",-2.63835662673
"ds",-0.112360758436
"stumble",21.5108535528
"concern",-22.8261423991
"paramore",3.37388427627
"lack",-51.8392353668
"bi",-0.0421578186
"payment",2.83859912453
"brains",-43.5990938051
"homeless",-56.0634720898
"ray",8.18217665501
"ebay",-1.21355593964
"deal",-21.2416726286
"halfway",40.7861807285
"meee",-0.957324046684
"dc",0.424670750369
"noodles",3.18147113063
"williams",0.0288693425781
"volunteering",-5.94869840999
"exited",17.2769351395
"jeep",-0.344036222412
"format",-0.214590922289
"signing",-2.64171667655
"brand",-0.776787275475
"avoid",-35.1868270653
"pancake",0.41879573901
"remote",-0.569682858659
"ford",-7.21044693476
"halls",4.0071230466
"experienced",-17.3344733079
"overwhelming",-13.0711603911
"gap",-66.1391282645
"started",-0.45314417909
"style",-0.739985773807
"orientation",46.833569013
"loan",-6.1349329853
"tuesdays",2.18851632441
"machine",-0.0214613381202
"hilarious",-10.9344836258
"patience",1.4445638689
"rights",-0.419786343441
"tiffany",-0.0525475530828
"procrastinating",-51.9043001349
"ego",6.86265414085
"hole",-2.86951970621
"invisible",4.28754835698
"improve",5.23717670882
"ist",-0.00338122851984
"difference",-21.2254338001
"ketchup",7.40456792816
"anyone's",-11.2439977292
"elvis",0.286949085989
"guilty",-19.7568548801
"disagree",0.574193456018
"referrals",-181.220894008
"dem",0.86568053639
"singapore",-5.27748755888
"handed",-17.9108749879
"cleanin",28.8024895006
"customer",0.0357399524543
"feet",-1.49161585472
"havnt",-79.5660885145
"lunar",-3.75225986011
"beaches",-19.8172026001
"je",0.00119206536163
"lead",66.9142824088
"cheering",31.9052371907
"term",-0.078656148096
"cruise",14.9341412591
"cookies",0.0669181127883
"fridays",6.94612362065
"bio",0.00245558894841
"rejection",-2.7583131636
"chase",-5.30003134706
"could've",-0.607208726834
"dinner",8.03626495038
"chemical",-2.13968185483
"mistake",-163.806656191
"time",7.64217420126
"=(",-28.4936537813
"noah",-0.0015372811507
"impact",-5.50056000074
"lots",5.63669568893
"noo",2.84526219303
"spiritual",0.68160759266
"mystery",39.1905725581
"refuses",-47.1694566115
"du",-3.00969476895
"sudden",-19.9742527785
"passed",51.3317379438
"assistance",-0.302946246627
"silly",-2.48199115519
"flirting",-0.151418395891
"confidence",-6.10804413941
"defeated",2.24494318894
"talks",-35.6109316633
"tea",0.878507722243
"girlies",43.0028928008
"como",42.7937954325
"bark",-0.294169370143
"randy",34.6289845602
"required",-5.43836079597
"whiskey",-9.04895925412
"surf",5.78445622465
"argh",-28.6473184032
"facial",-4.12666004943
"devil",-0.813717789039
"keeping",-1.53786091909
"promotion",0.302798345187
"installed",-0.157903529824
"socks",-0.0630736302999
"gut",-51.5790857868
"retail",-0.0552685291996
"obnoxious",-49.0856119512
"diamond",0.270588355941
"puff",-9.67668009294
"staring",-10.5176757047
"limits",-5.14537076624
"steps",0.191109503362
"outer",0.215378065569
"parts",-2.05032493449
"registered",-1.94039208827
"wrestling",11.0852469758
"harvest",13.4305652287
"sugar",1.89400839
"comfortable",-2.96248336195
"nyt",-0.0425994604484
"girly",46.2786377575
"disney",0.830261401496
"arsenal",0.0555853907084
"xbox",0.0246378032622
"fiance",73.6811388128
"comment",0.482246413958
"overwhelmed",-79.1332747523
"millions",2.19361793991
"row",-3.81602230077
"coat",-0.0324413749686
"session",10.5342149078
"hair",-0.750362584232
"forget",-0.372226815421
"lbs",-8.07695094403
"minded",-47.447661764
"dis",0.0466375482899
"lamp",-0.839771103061
"serenity",0.00794139460159
"commence",3.26014352615
"andrea",14.6217679152
"liverpool",-1.97099162434
"tidy",-0.628014399727
"slipped",-42.5323816937
"jacob",-0.248415499237
"punched",-46.8661083279
"ridiculously",-93.3385436707
"nap",-2.36319809723
"shaving",-0.629081883692
"johns",0.109807448318
"vi",2.44478189596
"highway",5.8115368419
"fa",0.78348736223
"mumbai",128.514666996
"snoring",5.07044590945
"carl",-0.0121142503449
"debating",0.832031203952
"mums",-5.59387866137
"disturb",-17.3977302073
"songs",-4.26871911501
"gon",-0.158730985751
"cut",3.3806163682
"ultimate",-1.21624074649
"process",7.42761137556
"ser",36.7355689638
"rated",-0.541910657463
"livin",-0.0278694888183
"towel",0.0292914511654
"ohh",2.4394488487
"bummed",-7.69925261284
"muscle",-18.9930977178
"forcing",-13.3500000444
"puked",-11.5448252796
"phil",0.836776439226
"late",-2.90946844389
"ing",-127.475205098
"events",11.2590884068
"mental",-16.9140539838
"givin",0.621211820193
"texts",-1.53237147302
"garcia",34.0767340262
"exists",-32.9952431107
"sock",-1.95757997834
"nyquil",-12.0571749354
"jen",-90.448694396
"hangover",-32.3524854717
"valuable",60.105125065
"opening",-1.81282353755
"wreck",-1.00591758424
"davis",1.01497778562
"eid",-0.00147112830399
"congrats",5.90793450523
"realise",-14.7385447539
"furry",-154.582094651
"piercing",0.471841313732
"sunset",13.6235046221
"stopped",-42.1336351729
"salt",3.29069670026
"girls",16.5791522344
"daisy",-3.42005102231
"alcoholic",-1.83111125771
"arrives",7.45571615826
"date",2.92356671166
"rave",4.0616617612
"keen",-1.07346917409
"period",117.355668744
"grasp",-18.0028626468
"zombies",-70.727607186
"symphony",1.99789769487
"ted",-0.0153461075859
"step",-1.18910939696
"beings",0.00608719532968
"proven",17.664631856
"snowball",0.0685786739297
"ref",0.0251293209742
"phoenix",1.44401817767
"elbow",-78.3304663522
"treasure",-13.2535651059
"bond",6.3458639259
"summer",12.4286991955
"gooo",15.0577081085
"energy",-0.855493561634
"thinking",-60.5977853264
"jeans",0.00804823076501
"yrs",0.626403314022
"youtube",0.00265936564939
"greg",-0.540016207529
"rats",-3.6241476226
"pro",0.510157842519
"suddenly",-51.2996861787
"jab",-68.529469768
"gah",54.5899086373
"episodes",-4.75942310547
"aha",-0.163800370272
"ewww",-50.3019054167
"server",0.484093329712
"managed",-20.5630332144
"day's",0.275639958947
"basis",-0.520939390306
"nostalgic",-90.842804686
"karen",4.39844249343
"alyssa",-0.113881985914
"counts",-17.3210205832
"farmers",0.0409241128158
"ages",-63.900200078
"tumblr",-3.20721615915
"rehearsal",14.7768264769
"zombieland",-13.2086182282
"latest",-1.42625666528
"burns",-2.12374256529
"computer",2.22604189397
"wooooo",-0.331165510063
"ginger",1.57599284078
"homecoming",47.7826148599
"bean",-6.27656318529
"juan",35.1899247827
"aid",-79.8053246714
"troubled",-5.33589275654
"grass",44.3299171899
"freaked",-25.3351842135
"chicks",-6.07913925302
"hoped",-16.5935731607
"shrimp",11.0991224
"erin",-0.868895279274
"toes",-12.7200369377
"wla",0.0252222315077
"news",-1.11179772807
"awesomeness",-1.55491926145
"haha",-3.34808945735
"encounter",-3.12814734954
"soul",1.48166704416
"honors",0.168092408121
"diego",2.7304820406
"months",25.9193846383
"pedophiles",0.00671822783191
"nada",36.3334955738
"darkest",-3.56447925361
"chores",7.00344266877
"alive",-1.59757184395
"doug",-0.676772888263
"grandpa",-2.46784666612
"spend",0.77884590259
"uh",-44.0947891625
"result",-64.3671119186
"promising",-24.2040965791
"coulda",-0.909792941205
"flat",-17.4273325476
"monopoly",0.038867243111
"ripped",-18.5656403249
"i'ma",1.66562542622
"deserves",-29.4035931227
"movin",36.712165282
"born",-2.7846092965
"sec",-11.416514186
"we're",-3.15101459169
"patty's",-47.197796275
"websites",0.0121777091616
"tak",0.0130057488418
"raise",11.2656273501
"deja",11.6683031621
"habit",-3.64564005267
"coz",-11.9289605364
"vista",14.8516385579
"blast",23.8652556103
"allowing",1.56998432537
"jumps",-1.87571791049
"takin",-2.18230574582
"inbox",-14.5487341113
"dawn",4.27823486053
"speechless",5.14821177715
"jess",3.54513907094
"invention",0.654802473211
"wishing",-8.65139226498
"fellow",0.143653107329
"partner",25.494748534
"breaths",-0.756533914941
"weapon",-5.59603539802
"fifty",-0.340887273999
"lol",-4.4936086434
"homo",0.128859789567
"awareness",2.6609792552
"science",6.25779385947
"pleasure",-14.3102078873
"spark",9.36153591071
"joking",-4.89390122282
"hw",0.661803476904
"father's",-7.8865397269
"sending",-9.70642313577
"eddie",0.0915696001861
"goood",1.39274219411
"beats",-2.09415716475
"replied",4.16678585602
"ace",84.0847454756
"fml",-7.76546716919
"joey",0.0333284189901
"biggest",-52.9433357944
"wins",4.60858395508
"record",0.683280844576
"epic",6.19158539326
"horns",3.5535790512
"lucas",1.89975044236
"shoes",3.16485740411
"absolute",-49.3744839442
"eric",-0.571386408891
"plates",6.49921958123
"hd",0.390676919615
"decorating",24.026330075
"spinning",-0.332019711006
"sailor",0.813932450607
"relationship",19.2392607326
"shampoo",0.422024100744
"exams",3.26054185865
"texas",20.5696725218
"ripping",-0.948123680888
"milkshake",13.0178962764
"parent",-26.8007246215
"number",-2.60185611878
"goin",-4.07077319702
"tuna",8.93291493252
"pain",-50.2471740745
"joined",9.13536510245
"purple",0.114748616547
"throw",4.11962330192
"smelling",-0.618416247489
"moments",-4.07951277677
"vie",0.154116182241
"hindi",-0.144896081929
"sarap",0.0126067433112
"kidding",18.7918555291
"husbands",24.1455527855
"dogs",-17.3549617641
"kobe",-0.109610339185
"split",-7.58529961986
"satisfying",-96.6393291977
"creek",-8.00082889555
"rotten",-13.1251374859
"languages",-45.4072363424
"hopeful",-45.6623192621
"vision",-4.00008704563
"sideways",-9.16923251948
"wikipedia",-0.850530526685
"whatsoever",-28.2122793487
"jane",0.0604892040975
"institution",0.447196469892
"cheated",23.3750912252
"painted",0.0227891609379
"blessed",17.3042895332
"differently",-6.34321328497
"newest",0.385273523786
":(",-18.2813056828
"ninja",-32.5839818183
"muscles",-8.95097148421
"listen",18.8409582473
"counting",57.1358937413
"supper",7.65768502478
"planning",6.08882475032
"conditions",-10.2712766261
"micheal",-0.153101524694
"nuggets",0.0236392440637
"reason",-12.4977443164
"adopt",-48.5107846796
"wrist",-6.35430745877
"wayne",0.248992181001
"turkey",-21.2746453105
"em",-0.368258503018
"happened",-5.52091123094
"noodle",-0.0173063027582
"shits",-11.8914260058
"dreamer",-22.9625968639
"laugh",27.7164339319
"workout",2.34588150746
"existed",-4.89998261869
"sisters",18.0243569098
"ham",7.02313062555
"player",2.36987185844
"soo",-16.7639383668
"ment",-60.9171007874
"home",24.1968226173
"iv",-5.93374921594
"joseph",-0.055028844748
"acknowledge",0.342156676746
"warned",-12.9698865181
"wounded",-32.5948258853
"peter",-1.81181997065
